f1,precision,recall,
0.5765550733,0.5691975355,0.5846332908,
0.4951482117,0.4870925248,0.5048933625,
0.5705565214,0.5571606755,0.5850245357,
0.4354979694,0.4294704199,0.4423907399,
0.5403121114,0.5387374759,0.5419239998,
0.4917129576,0.4789870381,0.5061412454,
0.4447032511,0.4353741705,0.4550864697,
0.5182898045,0.5061341524,0.5327090621,
0.4351777434,0.4296095073,0.4415937364,
0.5369500518,0.5288206935,0.5458915234,
0.4230467975,0.4188947082,0.4277650118,
0.4256261587,0.4207492769,0.4311573803,
0.458517462,0.4499177933,0.4683589339,
0.4993359745,0.4861753881,0.5145424008,
0.4697088003,0.4597507715,0.4810079038,
0.7242202759,0.7173333764,0.7315900922,
0.7623723149,0.7573068738,0.7683380246,
0.4760627747,0.4680474401,0.4851671457,
0.6304553151,0.6187604666,0.6440382004,
0.5191587806,0.5079949498,0.5313851833,
0.4611874521,0.4548366368,0.4681159556,
0.5477767587,0.5358152986,0.5617446303,
0.429468751,0.4231371284,0.4370387495,
0.4885090888,0.4817245007,0.4957574308,
0.4433715641,0.4342735112,0.453666538,
0.4048111439,0.39878425,0.4114612639,
0.1174563542,0.1174267903,0.1174859628,
0.6032701135,0.5921466351,0.6158636212,
0.5596315265,0.5477425456,0.5730172396,
0.4875922501,0.4781537354,0.4980965853,
0.6221308112,0.6160404086,0.6288326979,
0.5344016552,0.5289140344,0.5401739478,
0.4929995835,0.4869945645,0.4999700785,
0.532422781,0.5266196728,0.5393104553,
0.5601706505,0.554479599,0.566298604,
0.4710946381,0.4615225494,0.4818268418,
0.4192719162,0.4101220369,0.4300492704,
0.3656439781,0.3486096561,0.3862904012,
0.3843379319,0.3783712387,0.3907172382,
0.5075361133,0.4921286702,0.5255618095,
0.5880330205,0.5804864764,0.5973437428,
0.4834399521,0.4788173139,0.4889401197,
0.5883722305,0.5821192265,0.5949445367,
0.5230247378,0.5108290315,0.5372725725,
0.4586681128,0.457151413,0.4602368176,
0.5890470147,0.5795372725,0.5996685028,
0.648037076,0.6408964396,0.6561411023,
0.4912449718,0.4808802009,0.5030699372,
0.5188859105,0.5184069872,0.5193669796,
0.370218724,0.3595364988,0.3833135664,
0.5004124045,0.490179956,0.5123817325,
0.4347754121,0.425693959,0.4451130629,
0.6664499044,0.661236167,0.6722061634,
0.4184321463,0.4041727185,0.4350937307,
0.5035143495,0.4978435934,0.5101360083,
0.4752260745,0.4577897191,0.4957872629,
0.4115031958,0.4034150839,0.4206756651,
0.5312643051,0.5238280296,0.5398359895,
0.403237015,0.3899517655,0.4184088111,
0.5349417329,0.5297184587,0.541021049,
0.4712094963,0.4607922733,0.483240515,
0.4356012046,0.4306647182,0.4410859644,
0.3983462155,0.3857664168,0.4130924046,
0.563361764,0.552701056,0.5758116841,
0.5316247344,0.5292624235,0.5341146588,
0.4365392327,0.4266850054,0.4480983317,
0.6500676274,0.6483425498,0.6518453956,
0.4664379656,0.4563102126,0.4779259562,
0.6268624663,0.6193711758,0.6353350282,
0.4619889855,0.4550181627,0.4702385962,
0.5669306517,0.5619740486,0.5725166202,
0.4505578578,0.4381873608,0.4647736251,
0.4528399706,0.4437507987,0.4632202983,
0.4978565276,0.4885498583,0.5087522864,
0.4881362915,0.4811632335,0.4958281219,
0.5320717096,0.526946187,0.537653923,
0.4110224545,0.4067847431,0.4157964587,
0.4270564616,0.4157685041,0.4397911131,
0.5367314816,0.5330424905,0.5410211086,
0.4072620273,0.4024448693,0.4125003815,
0.5049309134,0.4960161746,0.5150710344,
0.4328954816,0.4207999706,0.4467291236,
0.3907114267,0.3807046413,0.4020172358,
0.5141858459,0.5067099333,0.5227844715,
0.5036121607,0.4917269349,0.5166561007,
0.4370956421,0.4272764027,0.4486161172,
0.4833813608,0.4732226431,0.4952227473,
0.4748142362,0.4677143097,0.482899636,
0.4786354303,0.4717372954,0.4865409136,
0.481636703,0.4722123146,0.4921722114,
0.447357893,0.4329585731,0.4644922316,
0.5101922154,0.4972211421,0.5253768563,
0.457238555,0.4529013932,0.4622299969,
0.4477045834,0.4366530776,0.4602704346,
0.5914644003,0.5783103704,0.6066160798,
0.5146704316,0.5052820444,0.5254796743,
0.5095234513,0.5004328489,0.5198905468,
0.4641580582,0.4541617036,0.4756552279,
0.4184038937,0.411113739,0.4266085923,
0.6603831649,0.6556492448,0.6658733487,
0.4857402146,0.4769329429,0.4959414005,
0.534576416,0.518571198,0.5531952977,
0.6039735079,0.5952172279,0.614258647,
0.5692819357,0.5543026328,0.585925281,
0.5845905542,0.5793049932,0.590480864,
0.4520834982,0.4388921559,0.4677216709,
0.568131566,0.5568868518,0.5804868937,
0.5587567091,0.5472935438,0.5716949701,
0.5450154543,0.533105433,0.5592370629,
0.5935681462,0.5833820105,0.605273962,
0.5188860297,0.5133882761,0.5261076689,
0.5187118649,0.5065810084,0.5325428247,
0.3773374557,0.3713360429,0.3848698437,
0.4552496374,0.4454697967,0.4665957093,
0.543771863,0.5324727297,0.5564157367,
0.5842334628,0.581722796,0.5869506598,
0.4452018142,0.4335871339,0.4583810568,
0.5452567935,0.5365839005,0.5552015901,
0.4348483086,0.4148697257,0.4578737915,
0.3279711008,0.3209194839,0.3358873129,
0.4776305854,0.4693276882,0.4870378077,
0.4981001019,0.4880982935,0.5096338987,
0.4359797537,0.4313233495,0.4409794211,
0.4362170994,0.4235579669,0.4518901706,
0.4991826415,0.4916216135,0.5077406168,
0.5034502149,0.4986124933,0.509203732,
0.4834646583,0.4712554812,0.497679919,
0.5409066677,0.5369480252,0.5453340411,
0.4808423519,0.4750275612,0.4872590005,
0.5219297409,0.5076411366,0.5383926034,
0.5268790722,0.5159747601,0.539513588,
0.5068661571,0.501563251,0.5128512383,
0.572588861,0.5634096861,0.5839627385,
0.5470530987,0.5396406651,0.5555042028,
0.5151993036,0.5018435121,0.5313936472,
0.625466764,0.6189880371,0.6327822804,
0.5451135039,0.5328873396,0.5590835214,
0.4918946624,0.480781287,0.5046723485,
0.5471113324,0.5428244472,0.5518214107,
0.3817990124,0.3802519739,0.3833922446,
0.4693298936,0.4584089816,0.4819986224,
0.4430412054,0.4336852431,0.4540995955,
0.4591144919,0.4540250599,0.4651098549,
0.6082243919,0.6008822918,0.6162991524,
0.4401539266,0.4382163584,0.4422422647,
0.5333077908,0.5210440159,0.5474315286,
0.5906217098,0.575543642,0.6083371043,
0.4543966055,0.4447186589,0.4657793045,
0.5763439536,0.5728180408,0.5801740289,
0.4314954281,0.4193411767,0.4456979632,
0.5138092041,0.5040208697,0.524757266,
0.4490422308,0.4401226044,0.459402591,
0.4720969796,0.4604492188,0.4855896533,
0.2486541718,0.245063588,0.2528894246,
0.4872862399,0.4804112911,0.4953885972,
0.4021510482,0.3936847746,0.4119372964,
0.3983041048,0.3908006847,0.4076603353,
0.5044974089,0.4973119199,0.5124922991,
0.5212792754,0.5170242786,0.5264740586,
0.5426179767,0.5303137302,0.5571346283,
0.4737392068,0.4629610479,0.4864022434,
0.4610000253,0.4523874223,0.4710012972,
0.517709434,0.5105841756,0.5260006189,
0.4500498772,0.4419502318,0.4590151608,
0.4812901616,0.4711565077,0.4929984808,
0.5271652341,0.5112651587,0.5461108685,
0.4414334297,0.4356353283,0.4481403232,
0.519508183,0.509673655,0.5305597782,
0.611966908,0.6025214791,0.6225634813,
0.5227050781,0.5183238983,0.5276349187,
0.5529052019,0.5446072221,0.5621091723,
0.4676379561,0.4595769346,0.4766233861,
0.4571931958,0.4515688717,0.4634708464,
0.4529862702,0.4437145293,0.4634715021,
0.3891000152,0.3808370829,0.3987390101,
0.496237725,0.4896235764,0.5038253069,
0.4644586146,0.455847919,0.4744718969,
0.5462440252,0.538854003,0.5548346639,
0.4421383142,0.4360799789,0.4493679404,
0.4085704684,0.4043480456,0.413284719,
0.4397149086,0.432818085,0.4477621913,
0.4776996672,0.4680785537,0.4886260033,
0.5312934518,0.5301973224,0.5324252844,
0.4391025305,0.4329580963,0.446056217,
0.4752050936,0.4707460999,0.4801971614,
0.3724587858,0.3663699627,0.3793524802,
0.4703930616,0.4656026661,0.4756437242,
0.5374802351,0.5198796988,0.5578395128,
0.4655941725,0.4534424543,0.4798481464,
0.4939223826,0.4816891253,0.5081409812,
0.6046457291,0.6019412279,0.6077417731,
0.4622040093,0.4541508555,0.4712848663,
0.3995168805,0.393896848,0.4061831534,
0.5877152085,0.5758011937,0.6020919681,
0.5999023914,0.5892846584,0.6122145057,
0.5310792923,0.5239772201,0.5396897793,
0.5100328922,0.4988040924,0.5229102373,
0.6083523035,0.6024944186,0.615168035,
0.4872442186,0.4792762101,0.49638322,
0.4321662486,0.425467521,0.4399319291,
0.5909737945,0.5823308825,0.6003993154,
0.4478723407,0.4367785454,0.4606408179,
0.6369310021,0.6320112348,0.6421713233,
0.6422796249,0.6362876296,0.6488300562,
0.4995175898,0.4876134694,0.5136566162,
0.4994145334,0.4920214117,0.508498013,
0.4238040149,0.4171989262,0.4311727285,
0.4630249739,0.4586154819,0.46791026,
0.5086172819,0.502589941,0.5152794123,
0.439509511,0.4326101542,0.4470371306,
0.4635155499,0.4531903863,0.474776715,
0.3298659623,0.322779119,0.3379068673,
0.5338267088,0.5272046924,0.5411631465,
0.5373291969,0.5337091684,0.5413020849,
0.4503620565,0.4453751743,0.4556166828,
0.5389510393,0.5317381024,0.5473870039,
0.6076056361,0.5858055353,0.6334818006,
0.4780189097,0.4675928652,0.4901889563,
0.466188848,0.4597757757,0.4734536707,
0.5675253868,0.5551339388,0.582044065,
0.4947880208,0.4829387367,0.5082993507,
0.4429394305,0.4342336059,0.4531134069,
0.4702409804,0.462146461,0.4794058204,
0.3906345963,0.3821367621,0.4003557861,
0.604277432,0.5974086523,0.6117572784,
0.608686626,0.60117203,0.617415309,
0.5573381186,0.545816958,0.5705870986,
0.4071746767,0.3936098516,0.4227371216,
0.4158148468,0.4096469283,0.4228366315,
0.4484916925,0.4376216829,0.4606290162,
0.5304044485,0.5225695968,0.5399042368,
0.5121572614,0.5018237233,0.5244902372,
0.6866813302,0.6740287542,0.7014953494,
0.5836327672,0.5686522126,0.600466609,
0.6540675759,0.6411717534,0.6689342856,
0.5008152127,0.4890754521,0.5147322416,
0.4935267568,0.481857121,0.5068700314,
0.5218173862,0.5151972771,0.5291386843,
0.6043050289,0.5962955952,0.6133807898,
0.4818738401,0.4766428173,0.4873312712,
0.5201009512,0.5110776424,0.5304447412,
0.4783660471,0.4695620537,0.4885668457,
0.6012252569,0.5995707512,0.6031268835,
0.5367949605,0.5237827301,0.5520833135,
0.4037451148,0.3929304183,0.4157078862,
0.3400426507,0.3353561163,0.3455241024,
0.4765169621,0.4666598737,0.4880824089,
0.5181884766,0.5105105639,0.5269070864,
0.6904902458,0.6757573485,0.7074245214,
0.5258616805,0.5193110108,0.5328833461,
0.6274338365,0.6265200973,0.628397882,
0.3941330612,0.3850717545,0.404617995,
0.3662016988,0.3579719067,0.3766474426,
0.3462389112,0.3428801,0.3499001861,
0.4444873631,0.4429652393,0.4464230537,
0.6362530589,0.6251170635,0.6490330696,
0.5037580132,0.4904761016,0.5192443132,
0.5245221853,0.5126780868,0.538173914,
0.6641520858,0.635109961,0.6971965432,
0.4800862372,0.4723085165,0.4890746176,
0.6829470992,0.6796094179,0.6866555214,
0.3959851563,0.3897086978,0.403195411,
0.5495393276,0.5438699722,0.5558214188,
0.6752110124,0.664127171,0.6879273653,
0.4445779622,0.4428445995,0.4463835061,
0.420953989,0.4135447443,0.4293860495,
0.456779927,0.4483369887,0.466005981,
0.5572398305,0.5524128675,0.5624263287,
0.4585708082,0.4503479004,0.4678613245,
0.5605221391,0.5575823188,0.5638301373,
0.4983403981,0.4866856933,0.5115277767,
0.5064526796,0.4961258173,0.5181285739,
0.5798772573,0.5638308525,0.5981276035,
0.5452651381,0.5376520157,0.5541747212,
0.4764810801,0.4699772596,0.4838379622,
0.5569090843,0.5457723141,0.5689300299,
0.3920709789,0.3830061555,0.4022904336,
0.6708753109,0.6627156734,0.6797211766,
0.4859585464,0.4748068452,0.4989293814,
0.4683292508,0.4604309499,0.477427423,
0.5084598064,0.5043108463,0.5131897926,
0.4545415938,0.4375598729,0.4735491276,
0.5834311247,0.5737805963,0.5943855643,
0.416903615,0.4066737294,0.4284975231,
0.4949485958,0.4842637479,0.5070102215,
0.4716464877,0.4594093263,0.4857238233,
0.4577225447,0.4509828389,0.4653229713,
0.5185354948,0.5048396587,0.5345665812,
0.6280860305,0.614043653,0.6444103122,
0.667566359,0.6575005651,0.6789642572,
0.4896613061,0.4839908481,0.4958671033,
0.3919506073,0.3894744217,0.3946104944,
0.4031383097,0.4019380212,0.4043931365,
0.5811125636,0.5721490979,0.5910998583,
0.5455383062,0.5385091305,0.5537351966,
0.5754899979,0.5649052858,0.5888234973,
0.4185702503,0.410671562,0.4276783466,
0.5440668464,0.5362526774,0.5529862046,
0.5670748353,0.5613113046,0.5736042261,
0.5668973923,0.5570991039,0.5780729055,
0.6141005158,0.6064972878,0.6226336956,
0.4748216569,0.4657211304,0.4853140116,
0.4478237629,0.4396779537,0.4572366774,
0.5348018408,0.5268093348,0.544028163,
0.6134156585,0.6046242714,0.6229981184,
0.3705072701,0.364515841,0.3776927888,
0.7514775395,0.7447581887,0.7591965199,
0.5383703709,0.5293318629,0.5485295653,
0.4766423404,0.4694123268,0.4850617349,
0.5220767856,0.5093629956,0.5362531543,
0.5365257859,0.5286260843,0.5455509424,
0.488476783,0.4796571136,0.4985824525,
0.5076556206,0.500233829,0.5161330104,
0.4647518098,0.455655992,0.4750905335,
0.4319341481,0.4225290716,0.443223685,
0.5096897483,0.50191921,0.5184972286,
0.4136371017,0.4053299725,0.4228101969,
1.0000001192,1.0000001192,1.0000001192,
0.5824378133,0.5719194412,0.5940595269,
0.445056051,0.4400934279,0.4510555267,
0.4261152744,0.413200438,0.4410924315,
0.5392257571,0.5286076069,0.5512077808,
0.6177548766,0.6044912934,0.6327108741,
0.5778781772,0.5697641373,0.5869699121,
0.5711718798,0.5640276074,0.5792769194,
0.5684486032,0.5631375313,0.5744275451,
0.443644315,0.434061259,0.4545468688,
0.4508303106,0.4473786354,0.4545993209,
0.4235283136,0.4184752107,0.4293349385,
0.3710793257,0.3598953187,0.3839406967,
0.7775657773,0.7714974284,0.784017086,
0.5274258256,0.5190138221,0.5369059443,
0.57778579,0.5693650842,0.5868856311,
0.4254383445,0.4166491032,0.4355321527,
0.5555807352,0.548083961,0.5640562177,
0.6425021887,0.6362476945,0.6493281722,
0.450528115,0.4430156946,0.4588264227,
0.4371879399,0.4255271256,0.4505932927,
0.4936207235,0.4797372818,0.5090603232,
0.3919099867,0.3831997216,0.402358979,
0.5104413033,0.5062341094,0.5152381063,
0.3822106421,0.3723482788,0.3937874436,
0.5247128606,0.5062813163,0.5461358428,
0.5176056623,0.5049427748,0.5326663256,
0.5176056623,0.5049427748,0.5326663256,
0.4416655302,0.4292405248,0.4560866952,
0.5230445266,0.5135857463,0.5343918204,
0.574547112,0.5612792969,0.5903963447,
0.3678894341,0.3524695635,0.3860974908,
0.6557747126,0.6433045864,0.6698348522,
0.4889648557,0.4713520706,0.5093958378,
0.5247457623,0.5155820251,0.5351908803,
0.5164217949,0.5048229098,0.5299113989,
0.5996437669,0.5916466713,0.6085138917,
0.5604619384,0.5502838492,0.5715018511,
0.520370543,0.511123538,0.5313073397,
0.5673350096,0.5623690486,0.5729212165,
0.5478682518,0.541179955,0.5556000471,
0.5421931744,0.5333895087,0.5522357821,
0.6966632009,0.6893745661,0.7051939368,
0.7053842545,0.6990311742,0.7125612497,
0.5888704658,0.5752035379,0.6044855714,
0.6246470213,0.6143035293,0.6361060739,
0.5073389411,0.5045503378,0.510388732,
0.4155250192,0.4049140811,0.4276998341,
0.5119597912,0.5031044483,0.5221629739,
0.5459371805,0.5381128788,0.5551940799,
0.5647972822,0.5551680923,0.5756599903,
0.4962467849,0.4842753708,0.5099543333,
0.4330195487,0.4259460568,0.4406938553,
0.5121544003,0.5034828186,0.5220075846,
0.5626171231,0.5532871485,0.5728176832,
0.6765277982,0.6693344712,0.684450686,
0.6321296692,0.6206222177,0.6446503401,
0.3751737177,0.3685666025,0.3822574317,
0.5863162875,0.5802775025,0.5929595828,
0.4730734527,0.4631600976,0.4847878516,
0.5315264463,0.5196041465,0.5456765294,
0.4621791244,0.452032119,0.4740028679,
0.5793305635,0.5769482255,0.5823687911,
0.6594558954,0.6396432519,0.6819017529,
0.3335818648,0.3281376362,0.3397686183,
0.3811029196,0.3791054189,0.3832301199,
0.4779350758,0.4689578712,0.4884717762,
0.5584919453,0.5484185219,0.5698266029,
0.5176395178,0.5067634583,0.5300683379,
0.4875525832,0.4817212522,0.4944270253,
0.5082956553,0.4970729053,0.520672977,
0.5002740026,0.4916012883,0.5105649233,
0.5547103882,0.5511343479,0.5585147142,
0.4106787741,0.4003327787,0.4229486883,
0.5891312957,0.5790868998,0.6009177566,
0.446759671,0.4367734492,0.4584504664,
0.4351882935,0.4274247885,0.4440234303,
0.503875792,0.498421818,0.5103211403,
0.4428339005,0.4336376488,0.4531880021,
0.4956512451,0.4858041704,0.5069577694,
0.497482419,0.4942328334,0.5010017157,
0.7161460519,0.7049984336,0.7296631932,
0.5427938104,0.5347921848,0.5517883897,
0.4837337732,0.4708448052,0.4985783994,
0.6412887573,0.6256905198,0.6585589647,
0.5045372844,0.4970335662,0.5130033493,
0.5263300538,0.5187330246,0.535277009,
0.368909955,0.3605206311,0.3785186112,
0.7424268723,0.7333028913,0.7526279688,
0.5118692517,0.5020925403,0.5226300955,
0.5332334638,0.5268716216,0.5402936935,
0.4913422167,0.486479491,0.4966832697,
0.4541366696,0.4408973157,0.4693759382,
0.5429543257,0.5296872854,0.5582262278,
0.4692531824,0.46064955,0.4788294137,
0.4893732667,0.4744858444,0.5073229074,
0.4547357559,0.4451434314,0.4661780298,
0.496814847,0.4938119948,0.5003758669,
0.3824630678,0.3760087788,0.3896691501,
0.5905428529,0.5857543349,0.5956642032,
0.5338351727,0.5275568366,0.5409901738,
0.5662566423,0.5593385696,0.5736659765,
0.5088157058,0.5049594641,0.5130687356,
0.5389201045,0.5320045352,0.5471144319,
0.5094617605,0.4982706308,0.5222612023,
0.4500142336,0.4425844848,0.4580740631,
0.4849113226,0.4777121544,0.4931739569,
0.5026266575,0.4997263253,0.5059267879,
0.4837830961,0.4748042822,0.4938344061,
0.3324155211,0.3264656365,0.3388085067,
0.5157541037,0.5077646375,0.5249664783,
0.4294684231,0.4199087024,0.4404000342,
0.5229157805,0.509416759,0.5380430222,
0.5679485202,0.5625423193,0.5738396049,
0.5099061728,0.5029864907,0.5176311135,
0.5268383622,0.5197409987,0.5345867276,
0.4203556776,0.4113125205,0.4304912388,
0.4606024027,0.4545606971,0.4674518406,
0.5863127708,0.5809615254,0.5921080709,
0.4535962939,0.4435479343,0.4652476013,
0.5680320263,0.5602807403,0.5766124129,
0.5136224627,0.5031847954,0.5259771943,
0.8442647457,0.8357701898,0.8534755707,
0.5494600534,0.5433199406,0.5562077165,
0.5354709625,0.5206303,0.5528378487,
0.6420878172,0.6340770721,0.6507421136,
0.5437357426,0.5370497704,0.5509102345,
0.4775646925,0.4680380821,0.4878195524,
0.4309569001,0.4228771329,0.4398447573,
0.5418804884,0.5384497046,0.5457631946,
0.5520797372,0.542622447,0.5626593828,
0.5178847909,0.5070781112,0.5299972296,
0.4881168604,0.4783856571,0.4989424348,
0.4907735884,0.4803976417,0.5026897192,
0.5441620946,0.5356453061,0.5536307693,
0.432264626,0.4223992825,0.4439901114,
0.4582741559,0.4539692104,0.4631673098,
0.4314051569,0.4250280261,0.4386364818,
0.6232838631,0.6178636551,0.629383862,
0.4960369468,0.4827138782,0.511500299,
0.4001356959,0.3926293552,0.409021467,
0.5209433436,0.5095022321,0.5343180299,
0.5660842657,0.563346982,0.5692043304,
0.5107635856,0.5049374104,0.5172047019,
0.5282378197,0.5187158585,0.5394631624,
0.5411472917,0.5339931846,0.5499333739,
0.383035481,0.3735604584,0.3939278424,
0.5044103265,0.4943993688,0.5159707665,
0.6619448662,0.6600921154,0.6639680862,
0.4715478122,0.4629736841,0.4813644886,
0.4982387125,0.4855226278,0.5133375525,
0.3808861077,0.3694025576,0.3941772282,
0.5670351386,0.5603583455,0.5744166374,
0.4364974797,0.4286854863,0.4454332888,
0.5710407495,0.562867105,0.5798326731,
0.4589634836,0.4456175864,0.4742660522,
0.6655008793,0.6525972486,0.6802120805,
0.685231328,0.6785625815,0.6923292875,
0.4972991049,0.492209971,0.5028676391,
0.4625109732,0.4606120884,0.4644799531,
0.5225640535,0.5142394304,0.5318546891,
0.5867892504,0.5762232542,0.5989367366,
0.4709118009,0.4647406638,0.4776962698,
0.5584586859,0.5556489229,0.5617101192,
0.5209786296,0.5065761805,0.5373244882,
0.4731742442,0.4623366892,0.4859519005,
0.359090656,0.3523486555,0.3673056066,
0.4777968824,0.4682213366,0.4889607131,
0.4636194706,0.4566677809,0.4716052711,
0.5274968147,0.5181205273,0.5384134054,
0.441241473,0.434248805,0.4494822621,
0.4507314861,0.4435974956,0.4587573111,
0.5853213072,0.5752606392,0.5964966416,
0.6634473801,0.6523168087,0.6757255197,
